    ,predict            ,ground_truth
537 ,31.70037269592285  ,31.700000762939453
538 ,31.81049919128418  ,31.80000114440918
539 ,31.874176025390625 ,31.700000762939453
540 ,31.7589054107666   ,31.700000762939453
541 ,31.74945068359375  ,31.700000762939453
542 ,31.74429702758789  ,31.700000762939453
543 ,31.755590438842773 ,31.700000762939453
544 ,31.744081497192383 ,31.700000762939453
545 ,31.73651123046875  ,31.700000762939453
546 ,31.76238441467285  ,31.700000762939453
547 ,31.72117805480957  ,31.700000762939453
548 ,31.741291046142578 ,31.80000114440918
549 ,31.860727310180664 ,31.80000114440918
550 ,31.84246826171875  ,31.700000762939453
551 ,31.674402236938477 ,31.700000762939453
552 ,31.763826370239258 ,31.600000381469727
553 ,31.648038864135742 ,31.600000381469727
554 ,31.678003311157227 ,31.700000762939453
555 ,31.74470329284668  ,31.700000762939453
556 ,31.782495498657227 ,31.700000762939453
557 ,31.73264503479004  ,31.80000114440918
558 ,31.801511764526367 ,31.899999618530273
559 ,31.885549545288086 ,31.899999618530273
560 ,31.878334045410156 ,31.899999618530273
561 ,31.842620849609375 ,32.0
562 ,31.95308494567871  ,32.10000228881836
563 ,32.027427673339844 ,32.20000076293945
564 ,32.08967208862305  ,32.20000076293945
565 ,32.10566711425781  ,32.20000076293945
566 ,32.08456039428711  ,32.20000076293945
567 ,32.079833984375    ,32.20000076293945
568 ,32.13974380493164  ,32.29999923706055
569 ,32.226951599121094 ,32.29999923706055
570 ,32.140079498291016 ,32.400001525878906
571 ,32.30599594116211  ,32.5
572 ,32.35311508178711  ,32.5
573 ,32.337745666503906 ,32.5
574 ,32.312538146972656 ,32.400001525878906
575 ,32.23798370361328  ,32.400001525878906
576 ,32.294620513916016 ,32.400001525878906
577 ,32.223636627197266 ,32.29999923706055
578 ,32.194976806640625 ,32.29999923706055
579 ,32.18726348876953  ,32.29999923706055
580 ,32.19181442260742  ,32.29999923706055
581 ,32.21574783325195  ,32.29999923706055
582 ,32.1742057800293   ,32.20000076293945
583 ,32.09247589111328  ,32.20000076293945
584 ,32.13251876831055  ,32.0
585 ,31.876466751098633 ,31.80000114440918
586 ,31.812116622924805 ,31.600000381469727
587 ,31.610910415649414 ,31.700000762939453
588 ,31.77580451965332  ,31.80000114440918
589 ,31.858848571777344 ,31.899999618530273
590 ,31.829692840576172 ,32.20000076293945
591 ,32.17853546142578  ,34.400001525878906
592 ,34.659698486328125 ,39.0
593 ,39.251949310302734 ,40.29999923706055
594 ,39.50347137451172  ,41.20000076293945
595 ,40.21725845336914  ,41.900001525878906
596 ,40.7208366394043   ,40.79999923706055
597 ,39.683067321777344 ,39.400001525878906
598 ,38.522823333740234 ,38.900001525878906
599 ,38.19364547729492  ,38.5
600 ,37.826114654541016 ,38.400001525878906
601 ,37.86587905883789  ,38.400001525878906
602 ,37.862098693847656 ,38.5
603 ,37.9892463684082   ,38.29999923706055
604 ,37.73637771606445  ,38.5
605 ,37.976261138916016 ,38.5
606 ,37.92356872558594  ,38.5
607 ,37.867496490478516 ,38.79999923706055
608 ,38.2152099609375   ,38.79999923706055
609 ,38.126529693603516 ,38.900001525878906
610 ,38.283050537109375 ,38.5
611 ,37.81831741333008  ,38.5
612 ,37.94613265991211  ,38.400001525878906
613 ,37.79342269897461  ,38.5
614 ,37.89929962158203  ,38.5
615 ,37.933414459228516 ,38.5
616 ,37.925048828125    ,38.400001525878906
617 ,37.828033447265625 ,38.400001525878906
618 ,37.821510314941406 ,38.400001525878906
619 ,37.840110778808594 ,38.5
620 ,37.95103454589844  ,38.5
621 ,37.9108772277832   ,38.29999923706055
622 ,37.68313217163086  ,36.29999923706055
623 ,35.42585754394531  ,33.0
624 ,32.21274185180664  ,32.29999923706055
625 ,32.17058181762695  ,31.899999618530273
626 ,31.887216567993164 ,31.600000381469727
627 ,31.650564193725586 ,31.80000114440918
628 ,31.915878295898438 ,31.899999618530273
629 ,31.920167922973633 ,31.899999618530273
630 ,31.831510543823242 ,31.899999618530273
631 ,31.894227981567383 ,31.80000114440918
632 ,31.855960845947266 ,31.700000762939453
633 ,31.731887817382812 ,31.700000762939453
634 ,31.80560302734375  ,31.80000114440918
635 ,31.830720901489258 ,31.899999618530273
636 ,31.934785842895508 ,32.0
637 ,31.995126724243164 ,32.400001525878906
638 ,32.346317291259766 ,32.60000228881836
639 ,32.46157455444336  ,34.900001525878906
640 ,35.07806396484375  ,37.29999923706055
641 ,37.191184997558594 ,38.0
642 ,37.353153228759766 ,38.5
643 ,37.75121307373047  ,39.10000228881836
644 ,38.272953033447266 ,39.29999923706055
645 ,38.3603630065918   ,39.70000076293945
646 ,38.78911209106445  ,40.0
647 ,39.021419525146484 ,40.10000228881836
648 ,39.06576156616211  ,40.5
649 ,39.50114822387695  ,40.60000228881836
650 ,39.48554229736328  ,40.79999923706055
651 ,39.69158172607422  ,40.900001525878906
652 ,39.773902893066406 ,40.900001525878906
653 ,39.74294662475586  ,40.900001525878906
654 ,39.79022979736328  ,40.79999923706055
655 ,39.69150161743164  ,40.70000076293945
656 ,39.57087707519531  ,40.5
657 ,39.39475631713867  ,40.20000076293945
658 ,39.138038635253906 ,40.0
659 ,38.981346130371094 ,39.900001525878906
660 ,38.87183380126953  ,40.0
661 ,39.01728439331055  ,40.0
662 ,38.981632232666016 ,39.900001525878906
663 ,38.89744186401367  ,39.900001525878906
664 ,38.91701889038086  ,39.70000076293945
665 ,38.66987228393555  ,39.60000228881836
666 ,38.59593963623047  ,39.60000228881836
667 ,38.64910125732422  ,39.5
668 ,38.543487548828125 ,39.5
669 ,38.547401428222656 ,39.29999923706055
670 ,38.34339141845703  ,37.400001525878906
671 ,36.27192306518555  ,34.79999923706055
672 ,33.67196273803711  ,33.79999923706055
673 ,33.15391540527344  ,33.10000228881836
674 ,32.69366455078125  ,32.60000228881836
675 ,32.38736343383789  ,32.10000228881836
676 ,31.95168113708496  ,31.899999618530273
677 ,31.951881408691406 ,31.899999618530273
678 ,31.980268478393555 ,32.0
679 ,32.101871490478516 ,31.899999618530273
680 ,31.907968521118164 ,31.899999618530273
681 ,31.993135452270508 ,31.899999618530273
682 ,31.96864128112793  ,31.899999618530273
683 ,31.92137908935547  ,31.899999618530273
684 ,31.934688568115234 ,32.0
